"subject","grade","item","p_all","p_treated","p_control","observed_correct_all","observed_correct_treated","observed_correct_control","response_rate_all","response_rate_treated","response_rate_control","missing_rate_all","corrected_item_total","ctt_flag_treated","ctt_flag_all","irt_constant_excluded","item_label","irt_discrimination","irt_difficulty","irt_flag","treated_minus_control","review_bucket"
"Maths",4,"m295_nv3",0.075,0.05,0.1,0.0815217391304348,0.0537634408602151,0.10989010989011,0.92,0.93,0.91,0.08,0.258607041715175,"very_hard","very_hard",FALSE,"Hamid works five days a week. Each day he works, he earns 65 dirhams. ✓ Calculat",1.33371187138325,2.36036165911619,"very_hard",-0.05,"hard_high_coverage"
"Maths",4,"m230",0.83,0.9,0.76,0.838383838383838,0.909090909090909,0.767676767676768,0.99,0.99,0.99,0.01,0.559311006290663,"very_easy","in_range",FALSE,"5 x 6 =",3.57195180999908,-1.08626871085403,"in_range",0.14,"easy_high_coverage"
"Maths",4,"m298_nv3",0.195,0.23,0.16,0.20855614973262,0.24468085106383,0.172043010752688,0.935,0.94,0.93,0.065,0.212329856149649,"in_range","in_range",FALSE,"What is the decimal representation equivalent to the fraction: 6/10. Choices: 1,",0.554872890358939,2.71639738575558,"very_hard",0.07,NA
"Maths",4,"m2104_nv",0.335,0.4,0.27,0.356382978723404,0.412371134020619,0.296703296703297,0.94,0.97,0.91,0.06,0.110152978511695,"in_range","in_range",FALSE,"How do you call Lines that are always the same distance apart and never cross? a",0.253670710148241,2.74494143164969,"very_hard",0.13,NA
"Maths",5,"m2120_nv3",0.0526315789473684,0.0555555555555556,0.05,0.0558659217877095,0.0595238095238095,0.0526315789473684,0.942105263157895,0.933333333333333,0.95,0.0578947368421052,0.266330299485323,"very_hard","very_hard",FALSE,"9/5 - 1/2 =",2.23828801460536,2.0075377449267,"very_hard",0.00555555555555555,"hard_high_coverage"
"Maths",5,"m2121_nv",0.0315789473684211,0.0555555555555556,0.01,0.0338983050847458,0.0595238095238095,0.010752688172043,0.931578947368421,0.933333333333333,0.93,0.0684210526315789,0.194394124719328,"very_hard","very_hard",FALSE,"2/5 + 1/10 =",1.51755623609215,2.83686316811805,"very_hard",0.0455555555555556,"hard_high_coverage"
"Maths",5,"m2119_nv3",0.0578947368421053,0.0444444444444444,0.07,0.0607734806629835,0.0470588235294117,0.0729166666666667,0.952631578947368,0.944444444444444,0.96,0.0473684210526316,0.310733098940553,"very_hard","very_hard",FALSE,"5/3  + 3/2 =",2.60357737110858,1.84132443341422,"in_range",-0.0255555555555556,"hard_high_coverage"
"Maths",5,"m282_nv",0.836842105263158,0.911111111111111,0.77,0.845744680851064,0.911111111111111,0.785714285714286,0.989473684210526,1,0.98,0.0105263157894737,0.444064127450752,"very_easy","in_range",FALSE,"4x9 =",1.85837044355077,-1.35040766582618,"in_range",0.141111111111111,"easy_high_coverage"
"Maths",5,"m2104_nv",0.278947368421053,0.277777777777778,0.28,0.299435028248588,0.28735632183908,0.311111111111111,0.931578947368421,0.966666666666667,0.9,0.0684210526315789,0.125851299697361,"in_range","in_range",FALSE,"How do you call Lines that are always the same distance apart and never cross? a",0.316470179147702,3.07076566085563,"very_hard",-0.00222222222222224,NA
"Maths",5,"m2123_nv",0.321052631578947,0.377777777777778,0.27,0.344632768361582,0.395348837209302,0.296703296703297,0.931578947368421,0.955555555555556,0.91,0.0684210526315789,0.116436065851527,"in_range","in_range",FALSE,"Omar bought 10 pens at a price of 7.5 dirhams each. He gave the shop assistant a",0.249988309162807,3.04110720498281,"very_hard",0.107777777777778,NA
"Maths",6,"m610y3_nv3",0.0432432432432432,0.0555555555555556,0.0315789473684211,0.0512820512820513,0.0617283950617284,0.04,0.843243243243243,0.9,0.789473684210526,0.156756756756757,0.383978938868487,"very_hard","very_hard",FALSE,"Put in ascending order: 12,315; 12+3/100; 12; 121/10, 12,3",1,4.21825850124123,"very_hard",0.0239766081871345,"hard_high_coverage"
"Maths",6,"m623y3_nv3",0.0378378378378378,0.0555555555555556,0.0210526315789474,0.0603448275862069,0.078125,0.0384615384615385,0.627027027027027,0.711111111111111,0.547368421052632,0.372972972972973,0.427258253613154,"very_hard","very_hard",FALSE,"Samira spends 1/4 of her time reading and 1/8 drawing. How much time does she sp",1,4.38214220424162,"very_hard",0.0345029239766082,"hard_low_coverage"
"Maths",6,"m620y3_nv3",0.140540540540541,0.0666666666666667,0.210526315789474,0.179310344827586,0.0857142857142857,0.266666666666667,0.783783783783784,0.777777777777778,0.789473684210526,0.216216216216216,0.364762756044356,"very_hard","in_range",FALSE,"Conclude the size of the angle ACB",1,2.60158324522836,"very_hard",-0.143859649122807,"hard_high_coverage"
"Maths",6,"m615y3_nv3",0.0972972972972973,0.0777777777777778,0.115789473684211,0.136363636363636,0.102941176470588,0.171875,0.713513513513514,0.755555555555556,0.673684210526316,0.286486486486486,0.572937662385453,"very_hard","very_hard",FALSE,"ABCD is a square, its edge is 6,5cm. Inside of it there is a disk with a radius",1,3.14679185344095,"very_hard",-0.0380116959064327,"hard_low_coverage"
"Maths",6,"m617y3_nv3",0.0918918918918919,0.0888888888888889,0.0947368421052632,0.150442477876106,0.129032258064516,0.176470588235294,0.610810810810811,0.688888888888889,0.536842105263158,0.389189189189189,0.543026977606512,"very_hard","very_hard",FALSE,"c) Calculate the area of the colored part of the figure in cm²",1,3.22755142259607,"very_hard",-0.00584795321637427,"hard_low_coverage"
"Maths",6,"m68y3_nv3",0.162162162162162,0.1,0.221052631578947,0.184049079754601,0.111111111111111,0.25609756097561,0.881081081081081,0.9,0.863157894736842,0.118918918918919,0.490629166582109,"very_hard","in_range",FALSE,"8/5+7/4=",1,2.37511597260699,"very_hard",-0.121052631578947,"hard_high_coverage"
"Maths",6,"m69y3_nv3",0.118918918918919,0.1,0.136842105263158,0.145695364238411,0.113924050632911,0.180555555555556,0.816216216216216,0.877777777777778,0.757894736842105,0.183783783783784,0.530100670006684,"very_hard","in_range",FALSE,"9/2-4/7=",1,2.85519355944029,"very_hard",-0.0368421052631579,"hard_high_coverage"
"Maths",6,"m64y3_nv3",0.12972972972973,0.111111111111111,0.147368421052632,0.198347107438017,0.161290322580645,0.23728813559322,0.654054054054054,0.688888888888889,0.621052631578947,0.345945945945946,0.457284133395452,"in_range","in_range",FALSE,"52/0,1=",1,2.72444119478637,"very_hard",-0.0362573099415205,"hard_low_coverage"
"Maths",6,"m622y3_nv3",0.178378378378378,0.144444444444444,0.210526315789474,0.227586206896552,0.183098591549296,0.27027027027027,0.783783783783784,0.788888888888889,0.778947368421053,0.216216216216216,0.551931436251275,"in_range","in_range",FALSE,"Calculate the area of the garden in m²",1,2.21885466876791,"very_hard",-0.0660818713450292,"hard_high_coverage"
"Maths",6,"m614y3_nv3",0.172972972972973,0.211111111111111,0.136842105263158,0.238805970149254,0.263888888888889,0.209677419354839,0.724324324324324,0.8,0.652631578947368,0.275675675675676,0.466213988088832,"in_range","in_range",FALSE,"375,69/14=",1,2.26981575576838,"very_hard",0.0742690058479532,NA
"Maths",6,"m624y3_nv3",0.12972972972973,0.244444444444444,0.0210526315789474,0.242424242424242,0.323529411764706,0.0645161290322581,0.535135135135135,0.755555555555556,0.326315789473684,0.464864864864865,0.454254163110603,"in_range","in_range",FALSE,"Sanaa spends 2/5 of her time reading. What percentage represents the amount of t",1,2.72444119478637,"very_hard",0.223391812865497,NA
"Maths",6,"m625y3_nv3",0.178378378378378,0.311111111111111,0.0526315789473684,0.246268656716418,0.373333333333333,0.0847457627118644,0.724324324324324,0.833333333333333,0.621052631578947,0.275675675675676,0.337742853378065,"in_range","in_range",FALSE,"Represent the YouTube view data for the two capsules in the table using a line c",1,2.21885466876791,"very_hard",0.258479532163743,NA
